# 
# 06/05/2021 21:23:55
# The parameters defined in the project are:
# ,P26 - K,P76 - Mesh Relevance,P125 - celda1.x,P126 - celda1.y,P127 - volumen.x,P128 - volumen.y,P129 - H,P130 - L,P131 - Diametro,P132 - celda1.offsety,P133 - celda1.ny,P134 - celda1.offsetx,P135 - celda1.nx,P136 - celda2.x,P137 - celda2.y,P138 - celda2.offsety,P139 - celda2.ny,P140 - celda2.offsetx,P141 - celda2.nx,P142 - e,P193 - Volumenpila,P194 - Current,P195 - Rint,P199 - Flujo,P200 - ex [m],P201 - diametro [m],P202 - ey [m],P203 - k,P278 - pgen [W m^-3],P279 - massflow [kg s^-1],P280 - t_viento [C],P204 - D01 [kg m^-3],P205 - D02 [kg m^-3],P206 - D03 [kg m^-3],P207 - D04 [kg m^-3],P248 - TF01 [K],P249 - TF02 [K],P250 - TF03 [K],P251 - TF04 [K],P281 - V01 [m s^-1],P282 - V02 [m s^-1],P283 - V03 [m s^-1],P284 - V04 [m s^-1],P296 - P01 [Pa],P297 - P02 [Pa],P298 - P03 [Pa],P299 - P04 [Pa],P311 - TC01 [K],P312 - TC02 [K],P313 - TC03 [K]
# 
# The following header line defines the name of the columns by reference to the parameters.
Name,P26,P76,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P193,P194,P195,P199,P200,P201,P202,P203,P278,P279,P280,P204,P205,P206,P207,P248,P249,P250,P251,P281,P282,P283,P284,P296,P297,P298,P299,P311,P312,P313
DP 37,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,11.327,0.032,50.75,0.03,0.0205,0.015,0.6,191367.780194202,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.372,290.224,291.921,293.794,5.25407,4.34132,4.13942,3.86334,29.6069,18.4323,8.17758,-0.428002,302.645,305.763,308.375
DP 38,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,11.633,0.032,50.75,0.03,0.0205,0.015,0.6,201847.08152004989,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.453,290.406,292.196,294.172,5.25407,4.34132,4.13942,3.86334,29.6069,18.4323,8.17758,-0.428002,303.508,306.796,309.551
DP 39,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,11.939,0.032,50.75,0.03,0.0205,0.015,0.6,212605.70917043695,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.536,290.593,292.479,294.559,5.25407,4.34132,4.13942,3.86334,29.6069,18.4323,8.17758,-0.428002,304.393,307.856,310.758
DP 40,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,12.245,0.032,50.75,0.03,0.0205,0.015,0.6,223643.66314536316,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.62,290.784,292.768,294.957,5.25407,4.34132,4.13942,3.86334,29.6069,18.4323,8.17758,-0.428002,305.301,308.944,311.997
DP 41,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,12.551,0.032,50.75,0.03,0.0205,0.015,0.6,234960.9434448285,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.708,290.981,293.065,295.365,5.25407,4.34132,4.13942,3.86334,29.6069,18.4323,8.17758,-0.428002,306.232,310.06,313.267
DP 42,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,12.857,0.032,50.75,0.03,0.0205,0.015,0.6,246557.55006883296,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.797,291.182,293.37,295.782,5.25407,4.34132,4.13942,3.86334,29.6069,18.4323,8.17758,-0.428002,307.186,311.203,314.569
DP 43,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,13.163,0.032,50.75,0.03,0.0205,0.015,0.6,258433.48301737665,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.888,291.388,293.681,296.21,5.25407,4.34132,4.13942,3.86334,29.6069,18.4323,8.17758,-0.428002,308.164,312.373,315.901
DP 44,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,13.469,0.032,50.75,0.03,0.0205,0.015,0.6,270588.7422904594,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.982,291.6,294,296.648,5.25407,4.34132,4.13942,3.86334,29.6069,18.4323,8.17758,-0.428002,309.164,313.572,317.265
DP 45,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,13.776,0.032,50.75,0.03,0.0205,0.015,0.6,283064.42169584433,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,289.078,291.816,294.328,297.098,5.25407,4.34132,4.13942,3.86334,29.6069,18.4323,8.17758,-0.428002,310.19,314.801,318.665
DP 46,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,14.082,0.032,50.75,0.03,0.0205,0.015,0.6,295779.2464491314,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,289.175,292.037,294.661,297.556,5.25407,4.34132,4.13942,3.86334,29.6069,18.4323,8.17758,-0.428002,311.236,316.054,320.092
DP 47,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,14.388,0.032,50.75,0.03,0.0205,0.015,0.6,308773.39752695756,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,289.275,292.263,295.002,298.024,5.25407,4.34132,4.13942,3.86334,29.6069,18.4323,8.17758,-0.428002,312.305,317.335,321.55
DP 48,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,14.694,0.032,50.75,0.03,0.0205,0.015,0.6,322046.87492932292,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,289.377,292.493,295.35,298.502,5.25407,4.34132,4.13942,3.86334,29.6069,18.4323,8.17758,-0.428002,313.398,318.644,323.04
DP 49,0.6,-50,30,25.25,4.75,148.9,148.9,215.43379946477754,20.5,32.800000000000004,3,56.811266488259179,3,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,2,15,2.1454132580905545E-05,15,0.032,50.75,0.03,0.0205,0.015,0.6,335599.67865622742,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,289.482,292.729,295.706,298.99,5.25407,4.34132,4.13942,3.86334,29.6069,18.4323,8.17758,-0.428002,314.513,319.98,324.561
DP 50,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,0,0.032,50.75,0.03,0.0205,0.015,1.2,0,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,286.9,286.9,286.9,286.9,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,286.9,286.9,286.9
DP 51,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,0.306,0.032,50.75,0.03,0.0205,0.015,1.2,139.66316226957559,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,286.901,286.902,286.903,286.904,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,286.914,286.915,286.917
DP 52,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,0.612,0.032,50.75,0.03,0.0205,0.015,1.2,558.65264907830237,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,286.906,286.91,286.914,286.917,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,286.956,286.961,286.967
DP 53,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,0.918,0.032,50.75,0.03,0.0205,0.015,1.2,1256.9684604261806,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,286.914,286.922,286.931,286.939,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,287.027,287.038,287.05
DP 54,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,1.224,0.032,50.75,0.03,0.0205,0.015,1.2,2234.6105963132095,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,286.924,286.938,286.954,286.969,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,287.125,287.145,287.167
DP 55,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,1.531,0.032,50.75,0.03,0.0205,0.015,1.2,3496.1447039232421,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,286.938,286.96,286.985,287.008,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,287.252,287.283,287.318
DP 56,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,1.837,0.032,50.75,0.03,0.0205,0.015,1.2,5033.3523200145182,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,286.954,286.986,287.022,287.056,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,287.407,287.451,287.502
DP 57,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,2.143,0.032,50.75,0.03,0.0205,0.015,1.2,6849.8862606449457,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,286.974,287.017,287.066,287.112,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,287.59,287.65,287.719
DP 58,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,2.449,0.032,50.75,0.03,0.0205,0.015,1.2,8945.7465258145257,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,286.997,287.053,287.117,287.176,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,287.802,287.88,287.97
DP 59,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,2.755,0.032,50.75,0.03,0.0205,0.015,1.2,11320.933115523256,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,287.022,287.094,287.175,287.25,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,288.041,288.14,288.253
DP 60,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,3.061,0.032,50.75,0.03,0.0205,0.015,1.2,13975.446029771139,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,287.051,287.139,287.24,287.332,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,288.309,288.43,288.571
DP 61,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,3.367,0.032,50.75,0.03,0.0205,0.015,1.2,16909.285268558171,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,287.083,287.189,287.311,287.422,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,288.604,288.751,288.922
DP 62,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,3.673,0.032,50.75,0.03,0.0205,0.015,1.2,20122.450831884355,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,287.117,287.245,287.389,287.522,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,288.928,289.103,289.306
DP 63,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,3.98,0.032,50.75,0.03,0.0205,0.015,1.2,23626.813999049355,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,287.155,287.305,287.474,287.63,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,289.281,289.487,289.725
DP 64,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,4.286,0.032,50.75,0.03,0.0205,0.015,1.2,27399.545042579783,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,287.196,287.369,287.566,287.747,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,289.662,289.9,290.176
DP 65,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,4.592,0.032,50.75,0.03,0.0205,0.015,1.2,31451.602410649361,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,287.24,287.438,287.664,287.872,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,290.07,290.344,290.66
DP 66,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,4.898,0.032,50.75,0.03,0.0205,0.015,1.2,35782.9861032581,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,287.287,287.513,287.77,288.006,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,290.507,290.818,291.178
DP 67,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,5.204,0.032,50.75,0.03,0.0205,0.015,1.2,40393.696120405977,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,287.336,287.592,287.882,288.148,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,290.971,291.323,291.729
DP 68,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,5.51,0.032,50.75,0.03,0.0205,0.015,1.2,45283.732462093023,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,287.389,287.675,288.001,288.299,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,291.464,291.858,292.314
DP 69,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,5.816,0.032,50.75,0.03,0.0205,0.015,1.2,50453.095128319204,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,287.445,287.764,288.126,288.459,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,291.985,292.424,292.932
DP 70,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,6.122,0.032,50.75,0.03,0.0205,0.015,1.2,55901.784119084557,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,287.504,287.857,288.259,288.627,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,292.535,293.021,293.583
DP 71,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,6.429,0.032,50.75,0.03,0.0205,0.015,1.2,61648.976345804527,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,287.566,287.955,288.398,288.805,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,293.114,293.65,294.271
DP 72,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,6.735,0.032,50.75,0.03,0.0205,0.015,1.2,67657.230816774114,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,287.631,288.058,288.545,288.99,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,293.719,294.308,294.989
DP 73,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,7.041,0.032,50.75,0.03,0.0205,0.015,1.2,73944.811612282851,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,287.699,288.166,288.697,289.185,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,294.353,294.996,295.741
DP 74,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,7.347,0.032,50.75,0.03,0.0205,0.015,1.2,80511.71873233073,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,287.77,288.278,288.857,289.388,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,295.015,295.716,296.526
DP 75,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,7.653,0.032,50.75,0.03,0.0205,0.015,1.2,87357.952176917766,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,287.844,288.396,289.023,289.599,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,295.705,296.465,297.344
DP 76,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,7.959,0.032,50.75,0.03,0.0205,0.015,1.2,94483.511946043945,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,287.921,288.518,289.197,289.819,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,296.423,297.245,298.196
DP 77,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,8.265,0.032,50.75,0.03,0.0205,0.015,1.2,101888.39803970931,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.001,288.644,289.377,290.048,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,297.17,298.056,299.081
DP 78,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,8.571,0.032,50.75,0.03,0.0205,0.015,1.2,109572.6104579138,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.084,288.776,289.563,290.286,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,297.944,298.898,300
DP 79,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,8.878,0.032,50.75,0.03,0.0205,0.015,1.2,117562.63174418872,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.17,288.913,289.758,290.532,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,298.75,299.772,300.955
DP 80,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,9.184,0.032,50.75,0.03,0.0205,0.015,1.2,125806.40964259744,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.259,289.054,289.958,290.787,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,299.58,300.675,301.941
DP 81,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,9.49,0.032,50.75,0.03,0.0205,0.015,1.2,134329.51386554536,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.351,289.2,290.165,291.051,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,300.44,301.608,302.96
DP 82,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,9.796,0.032,50.75,0.03,0.0205,0.015,1.2,143131.94441303241,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.447,289.351,290.379,291.323,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,301.327,302.572,304.012
DP 83,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,10.102,0.032,50.75,0.03,0.0205,0.015,1.2,152213.7012850586,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.545,289.506,290.6,291.603,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,302.242,303.566,305.098
DP 84,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,10.408,0.032,50.75,0.03,0.0205,0.015,1.2,161574.78448162391,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.646,289.666,290.827,291.892,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,303.186,304.591,306.217
DP 85,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,10.714,0.032,50.75,0.03,0.0205,0.015,1.2,171215.19400272847,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.75,289.831,291.062,292.19,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,304.157,305.647,307.37
DP 86,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,11.02,0.032,50.75,0.03,0.0205,0.015,1.2,181134.92984837209,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.857,290.001,291.303,292.497,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,305.157,306.733,308.556
DP 87,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,11.327,0.032,50.75,0.03,0.0205,0.015,1.2,191367.780194202,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,288.968,290.176,291.552,292.813,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,306.189,307.854,309.779
DP 88,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,11.633,0.032,50.75,0.03,0.0205,0.015,1.2,201847.08152004989,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,289.081,290.356,291.806,293.137,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,307.245,309.001,311.032
DP 89,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,11.939,0.032,50.75,0.03,0.0205,0.015,1.2,212605.70917043695,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,289.197,290.54,292.068,293.469,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,308.329,310.179,312.318
DP 90,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,12.245,0.032,50.75,0.03,0.0205,0.015,1.2,223643.66314536316,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,289.316,290.729,292.336,293.81,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,309.442,311.388,313.638
DP 91,1.2,-50,30,25.25,4.75,185.8,185.8,279.34647426406912,20.5,45.1,3,78.115491421356367,3,69.057745710678176,47.8,45.1,2,78.115491421356367,2,15,2.1454132580905545E-05,12.551,0.032,50.75,0.03,0.0205,0.015,1.2,234960.9434448285,0.44364819191380139,13.75,1.225,1.225,1.225,1.225,289.439,290.923,292.611,294.16,3.17273,3.03423,2.93328,2.88772,14.0802,9.56284,5.19422,1.10181,310.583,312.627,314.991
